Name,Type,Ownership,State,City,Website,Accreditation Status,Email,Phone,Address,Source URL,License
"Ebonyi State College of Education, (T) Ikwo",college,state,Ebonyi,(T) Ikwo,,accredited,,,Provost: Prof. S.O. Omebe,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"ECWA COE, Bayara",college,private,Bauchi,Bayara,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
ECWA COE Igbaja,college,private,Kwara,Unknown,,accredited,,,Provost: Ass. Prof S.O.T Baba,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"ECWA College of Education, Jos (ECOEJ)",college,private,Plateau,Jos (ECOEJ),https://www.jets.edu.ng,accredited,,,Provost: Prof. Randee O. Ijatuyi-Morphe,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Edexcel College of Education,college,private,Benue,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Edo State College of Education, Igueben",college,state,Edo,Igueben,,accredited,,,Provost: Professor (Mrs) Roseline O. Osagie,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Elder Oyama Memorial COE, Ofat",college,private,Cross River,Ofat,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Elibest College of Education,college,private,Ondo,Unknown,,accredited,,,Provost: Dr. Oloruntuyi Ayodeji,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Elizabeth Memorial College of Education Nsukka,college,private,Enugu,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Emamor College of Education,college,private,Rivers,Unknown,,accredited,,,Provost: Dr. Godspower Igenewari,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Emirate College of Education,college,private,Bauchi,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Emmanuel Ebije Ikwue College Of Education,college,private,Benue,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Enugu State Coll. of Education (T), Enugu",college,state,Enugu,Enugu,,accredited,,,Provost: Dr. Mrs. Stella C. Ekwueme,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"FCT College of Education, Zuba",college,state,FCT Abuja,Zuba,,accredited,,,Provost: Dr. Muhammad Gambo Hamza,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Abeokuta",college,federal,Ogun,Abeokuta,https://www.fce.abeokuta.edu.ng,accredited,,,Provost: Dr. Ayodele A. Ajayi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Bauchi,college,state,Bauchi,Unknown,,accredited,,,Provost: Prof. A.I Mohammed,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Edo,college,federal,Edo,Unknown,,accredited,,,Provost: Dr. Emmanuel Asagha,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Eha-Amufu",college,federal,Enugu,Eha-Amufu,,accredited,,,Provost: Dr. Pauline N. Ikuegbu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education (FCE) Gwoza,college,federal,Borno,Unknown,https://nodomain.edu.ng,accredited,,,Provost: Dr. Ibrahim Mohammed Mbitsa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Ididep",college,federal,Akwa Ibom,Ididep,https://www.none.com,accredited,,,Provost: Dr. Edem Archibong Ntuk,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Ilawe-Ekiti,college,federal,Ekiti,Unknown,https://none.edu.ng,accredited,,,Provost: Dr. Ajigbade Ikuejube,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Katsina",college,federal,Katsina,Katsina,,accredited,,,Provost: Dr. Aliyu Idris Futua,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Obudu",college,state,Cross River,Obudu,https://www.fceobudu.edu.ng,accredited,,,Provost: Dr. James Bassey Ejue,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Odugbo, Benue State",college,state,Benue,Benue State,,accredited,,,Provost: Prof. Joel Obo Eriba,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Ofeme-Ohuhu,college,federal,Abia,Unknown,https://nodomain.edu.ng,accredited,,,Provost: Dr Titus Ezeme,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Okene",college,state,Kogi,Okene,https://www.fceokene.edu.ng,accredited,,,Provost: Dr. Umar Hassan,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Osun,college,federal,Osun,Unknown,https://www.fceiwo.edu.ng,accredited,,,Provost: Prof. Rafiu I. Adebayo,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education Sokoto,college,federal,Sokoto,Unknown,,accredited,,,Provost: Prof. Faruk Umar Zaki,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Special), Oyo",college,state,Oyo,Oyo,https://www.fceoyo.edu.ng,accredited,,,"Provost: Prof. Usman, Kamoru Olayiwola",https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Akoka",college,state,Lagos,Akoka,,accredited,,,Provost: Dr. Sijibomi O. Olusanya,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Asaba",college,federal,Delta,Asaba,,accredited,,,Provost: Dr. Mrs. Anene Akeakwa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Bichi",college,federal,Kano,Bichi,https://www.fcetbichi.edu.ng,accredited,,,Provost: Dr Bashir Sabo Abubakar,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Gombe",college,federal,Gombe,Gombe,,accredited,,,Provost: Dr. Ali Adamu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Gusau",college,federal,Zamfara,Gusau,,accredited,,,Provost: Ag. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Federal College of Education (Technical) in Yauri,college,federal,Kebbi,Unknown,https://nodomain.edu.ng,accredited,,,Provost: Prof. Sa'adu Umar,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College Of Education(Technical), Keana",college,federal,Nasarawa,Keana,https://nodomain.edu.ng,accredited,,,Provost: Dr. Yusuf Abdullahi Ogwuzebe,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Technical), Omoku",college,federal,Rivers,Omoku,,accredited,www.infor@fcetomoku.edu.com,,Provost: Emmanuel Ikenyiri,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (Tech), Potiskum",college,federal,Yobe,Potiskum,https://fcetpotiskum.edu.ng,accredited,,,Provost: Dr. Mohammed Madu Yunusa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (T), ISU Ebonyi State",college,federal,Ebonyi,ISU Ebonyi State,,accredited,,,Provost: Dr. Okey Reuben Okechukwu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education (T), Umunze",college,state,Anambra,Umunze,https://www.fcetumunze.edu.ng,accredited,,,Provost: Dr. (Mrs.) Theresa O. Okoli,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Yola",college,federal,Adamawa,Yola,https://www.fceyolanigeria.org,accredited,,,Provost: Professor A.M. SA'AD,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Federal College of Education, Zaria",college,federal,Kaduna,Zaria,,accredited,,,Provost: Dr. Ango Abdullahi Ladan,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"FESTMED COLLEGE OF EDUCATION, ONDO STATE",college,private,Ondo,ONDO STATE,https://www.coea-edu.com,accredited,,,Provost: Shogbesan Yusuf Olayinka (Mr.),https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
First Technical University Ibadan,college,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Folrac Fortified College of Education,college,private,Ondo,Unknown,https://ffcoe.edu.ng,accredited,,,Provost: Pastor Foluso Ilemobayo Awoniyi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Gand-Plus College of Education,college,private,Kwara,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Gboko College of Education Benue State,college,private,Benue,Unknown,,accredited,,,Provost: Mr. Benedict Terka Iornyagh,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Global COE, Bukuru",college,private,Plateau,Bukuru,,accredited,,,Provost: Prof,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Gombe State COE, NAFADA",college,state,Gombe,NAFADA,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Good Shepperd COE,college,private,Ogun,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
GRACE COLLEGE OF EDUCATION,college,private,Osun,Unknown,,accredited,,,Provost: Not Available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Hamzainab College of Education, Oshogbo",college,private,Osun,Oshogbo,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Hassan Usman Katsina Polytechnic,college,state,Katsina,Unknown,,accredited,,,Provost: Dr. Ibrahim Mudi Kurfi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Havard Wilson College of Education, Aba",college,private,Abia,Aba,,accredited,,,Provost: Uko Adaugo Akwaugu Q.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Hill COE, Gwanje, Akwanga",college,private,Nasarawa,Akwanga,,accredited,,,Provost: Chief G. F Oyeleye,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"His Grace College of Education, Ilorin",college,private,Kwara,Ilorin,,accredited,,,Provost: Dr. Ayeni J. K.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Hope and Anchor College of Education,college,private,Niger,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ibrahim Badamasi Babangida University, Lapai",college,federal,Unknown,Lapai,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Ife College of Education Omala,college,private,kogi,Unknown,,accredited,,,Provost: Jibrin Joseph,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ignatius Ajuru University of Education,Rumuolumeni",college,federal,Unknown,Rumuolumeni,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Ikeduru College of Education,college,private,Imo,Unknown,https://none.edu.ng,accredited,,,Provost: not available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Imam Hamzat COE, Ilorin",college,private,Kwara,Ilorin,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Imam Saidu COE, Funtua",college,private,Katsina,Funtua,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Innovative College of Education, Karu",college,state,Nasarawa,Karu,,accredited,,,"Provost: Dr. Maro,Joshua Embugu",https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Institute of Ecumenical Education (Thinkers Corner),college,state,Enugu,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"International College of Education, Langtang",college,private,Plateau,Langtang,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ipere COE, Agyaragu",college,private,Nasarawa,Agyaragu,,accredited,,,Provost: Dr. Oguche M. Damian,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Isaac Jasper Boro COE, Sagbama",college,state,Bayelsa,Sagbama,,accredited,,,Provost: Prof. Saviour Nathan A. Agoro,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Isa Kaita College of Education, Dutsin-Ma",college,state,Katsina,Dutsin-Ma,,accredited,,,Provost: Dr. M Abdu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Islamic COE, Potiskum",college,private,Yobe,Potiskum,,accredited,,,Provost: Not Available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"JIBWIS COE, Jama’are",college,private,Bauchi,Jama’are,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"JIBWIS COE, Jega, Kebbi",college,private,Kebbi,Kebbi,https://none.edu.ng,accredited,,,Provost: Haruna Saidu Sauwa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Jibwis COE, Zuru, Kebbi State",college,private,Kebbi,Kebbi State,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
JIBWIS College of Education,college,private,Nasarawa,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
JIBWIS College of Education Gombe,college,private,Gombe,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Jibwis College of Education, Gumau",college,private,Bauchi,Gumau,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
JIBWIS College of Education Jos,college,private,Plateau,Unknown,,accredited,,,Provost: Ahmad Garba,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Jigawa State COE,college,state,Jigawa,Unknown,https://none.edu.ng,accredited,,,Provost: Dr. Jummai Ali Kazaure,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"JIGAWA STATE COLLEGE OF EDUCATION AND LEGAL STUDIES, RINGIM",college,state,Jigawa,RINGIM,https://www.jscilsringim.edu.ng,accredited,,,Provost: Not Available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Jigawa State College of Education, Gumel",college,state,Jigawa,Gumel,https://jscoeg.edu.ng,accredited,,,Provost: Dr. Nura Muhammed Ringim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Jigawa State Polytechnic,college,state,Jigwa,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Jornato College of Education,college,private,Benue,Unknown,,accredited,,,Provost: Patric Elem,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kaduna Polytechnics,college,state,Kaduna,Unknown,,accredited,,,Provost: Prof. Idris M. Bugaje,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kaduna State College of Education, Gidan-Waya, Kafanchan",college,state,Kaduna,Kafanchan,,accredited,,,Provost: Prof. Alexander Kure,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kano State College of Education and Preliminary  Studies (KASCEPTS),college,state,Kano,Unknown,https://none.edu.ng,accredited,,,Provost: Dr Sunusi Yakubu Ahmad,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kano State Polytechnic,college,state,Kano,Unknown,,accredited,,,Provost: Prof. Muktar Atiku Kurawa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kashim Ibrahim College of Education,college,state,Borno,Unknown,https://none.edu.ng,accredited,,,Provost: Alh. Muhammad Alkali,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kazaure College of Education,college,private,Jigawa,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kebbi State Polytechnic,college,state,Kebbi,Unknown,https://none.edu.ng,accredited,,,Provost: Haruna Saidu-Sauwa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kinsey College Of Education,college,private,Kwara,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Kogi East College of Education,college,private,Kogi,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kogi State College of Education, Ankpa",college,state,Kogi,Ankpa,https://www.kscoeankpa.edu.ng,accredited,,,Provost: Dr. Mohammed Kebiru Ibrahim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kogi State College of Education, Kabba",college,state,Kogi,Kabba,,accredited,,,Provost: --Mrs Jagboro Victoria Olusola,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kwaine COE, Gombe",college,private,Gombe,Gombe,https://non.edu.ng,accredited,,,Provost: Dr. Ali Adamu Boderi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kwararafa COE, Otukpo",college,private,Benue,Otukpo,,accredited,,,Provost: Micheal Ogbeche,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Kwara State College of Education (Technical), Lafiagi",college,state,Kwara,Lafiagi,https://www.kwacoet.edu.ng,accredited,,,Provost: Dr. Barakat Bose Ibrahim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ladoke Akintola University of Technology, Ogbomoso",college,federal,Unknown,Ogbomoso,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Lessel COE Gboko,college,private,Benue,Unknown,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Lifegate College of Education, Asa",college,state,Kwara,Asa,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
MARYAM IDRIS UMAR COLLEGE OF EDUCATION LIMITED,college,private,Kano,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"MCF COE Agbarha-Otor, Delta",college,private,Delta,Delta,,accredited,,,Provost: Dr. Daniel D.Whawo,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Meadow Hall COE,college,private,Lagos,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Metro COE, Adogi-Lafia",college,private,Nasarawa,Adogi-Lafia,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Moje College of Education, Erin-Ile",college,private,Kwara,Erin-Ile,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Moshood Abiola University of Science and Technology Abeokuta,college,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
"Muftau Olanihun College of Education, Ibadan",college,private,Oyo,Ibadan,,accredited,,,Provost: Mr. Lawan Musliu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Muhammad Goni College of Legal and Islamic Studies (MOGOLIS),college,state,Borno,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Muhyideen College of Education, Ilorin",college,private,Kwara,Ilorin,,accredited,,,Provost: Alh. Nurudeen Amzat Balio,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Murtadha COE, Olodo",college,private,Oyo,Olodo,,accredited,,,Provost: Not Available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Mus'ab Bn Umair College of Education Bajoga,college,private,Gombe,Unknown,,accredited,,,Provost: Engr. Tukur M. Lawal,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Nana Aishat Memorial COE,college,private,Kwara,Unknown,,accredited,,,Provost: Dr. Abdurrafu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Nasarrawa State College of Education, Akwanga",college,state,Nassarawa,Akwanga,,accredited,,,Provost: Mrs. Esther Abua Ammu-nnadi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
National Institute for Nigerian Languages,college,state,Abia,Unknown,https://none.edu.ng,accredited,,,Provost: Prof. Ogbonna Onuoha,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
National Teachers Institute(NTI),college,state,Kaduna,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Nigerian Army College of Education (NACOE), Ilorin",college,federal,Kwara,Ilorin,,accredited,,,Provost: Brig. Gen. Nuhu F Umaru,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Niger State College of Education, Minna",college,state,Niger,Minna,,accredited,,,Provost: Professor. Mohammad Yakubu Auna,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Nosakhare COE, Benin City",college,private,Edo,Benin City,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Nuhu Bamalli Polytechnic,college,state,Kaduna,Unknown,https://nubapoly.edu.ng,accredited,,,Provost: Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Nwafor Orizu College of Education, Nsugbe",college,state,Anambra,Nsugbe,https://nocen.edu.ng,accredited,,,Provost: Dr. Justina C. Anyadiegwu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Olabisi Onabanjo University, Ago Iwoye",college,federal,Unknown,Ago Iwoye,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Olekamba College of Education,college,private,Ondo,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Omaga aejigbo College of education Ajiolo-Ojiaji,college,state,Kogi,Unknown,,accredited,,,Provost: Kakubu Shuaibu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"ONIT COE, Abagana",college,private,Anambra,Abagana,,accredited,,,Provost: Mrs. Nwose Adaobi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Osan Ekiti COE, Ekiti State",college,private,Ekiti,Ekiti State,https://osanekiticoe.com,accredited,,,Provost: Professor J.M. Ajibade Oyinloye,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Osisa Tech. College of Education, Enugu",college,private,Enugu,Enugu,,accredited,,,Provost: Dr. Mike Ike Okwudili,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Oswald Waller COE Shendam,college,private,Plateau,Unknown,,accredited,,,Provost: Prof. Mathew N. Sule,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Owu College of Education,college,private,Ogu,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Oyo State College of Education, Lanlate",college,state,Oyo,Lanlate,https://oyscoel.edu.ng,accredited,,,Provost: Mr. A. Johnson Oladipupo,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Pan Africa Entrepreneurship and Vocational College of Education,college,private,Lagos,Unknown,,accredited,,,Provost: Dr. Imide Israel,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
PAN African COE Offa,college,private,Kwara,Unknown,,accredited,,,Provost: professor,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Peace College Of Education Ankpa,college,private,Kogi,Unknown,,accredited,,,Provost: Mohd Ibrahim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Peaceland College of Education, Enugu",college,private,Enugu,Enugu,"https://www.peaceland.edu,ng",accredited,,,Provost: Rev. Fr. Dr. Leo IIechukwu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Peacock College of Education Jalingo,college,private,Taraba,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Piaget College of Education,college,state,Ogun,Unknown,,accredited,,,Provost: O. A. wiltz,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Plateau State Polytechnic,college,state,Plataeu,Unknown,,accredited,,,Provost: Jmaes Mashor Julson,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Premier COE, Osun",college,private,Osun,Osun,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Prince Abubakar Audu University Anyigba,college,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Ramat Polytechnic,college,state,Borno,Unknown,,accredited,,,Provost: B.G. Ibrahim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Raphat COE,college,private,Osun,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Royal City COE, Iyesi-Ota",college,private,Ogun,Iyesi-Ota,,accredited,,,Provost: Mrs. Da-Silva Augustina,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Royal COE, Ikeja, Lagos State",college,private,Lagos,Lagos State,,accredited,,,Provost: Dr,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Royal College of Education, Ogun State",college,private,Ogun,Ogun State,,accredited,,,Provost: Adesanya Mercy Olubisi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Sa'adatu Rimi College of Education, Kumbotso, Kano",college,state,Kano,Kano,,accredited,,,Provost: Dr. Yahaya Isa Bunkure,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Sam Ale College of Education,college,private,FCT Abuja,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Sarkin Yama Community College of Education,college,private,Bauchi,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Sharifat College of Education and Islamic Legal Studies,college,private,Kwara,Unknown,https://kwaracails.edu.ng,accredited,,,Provost: Sharifat Musa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Shehu Shagari College of Education, Sokoto",college,state,Sokoto,Sokoto,,accredited,,,Provost: Dr. Muhammad Wadata Hakimi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Sinai COE & Ent. Studies Gboko, Benue",college,private,Benue,Benue,,accredited,,,Provost: Akange I.S,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"S. Light College of Education, Kano",college,private,Kano,Kano,https://nodomain.edu.ng,accredited,,,Provost: Saifullahi Garba Umar,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"St. Augustine College of Education Akoka, Lagos",college,private,Lagos,Lagos,,accredited,,,Provost: Professor (Mrs.) J O. Omokhodion,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"STEADY FLOW COE, IKOM",college,private,Cross River,IKOM,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"St. Frances Asissi College of Education, Zaria",college,private,Kaduna,Zaria,,accredited,,,Provost: Rev. Fr. Ven Isaac Akut,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
St. Paul's College of Education NNewi,college,private,Anambra,Unknown,,accredited,,,Provost: Rev. Fr. Jude O. Umeh,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Sunnah College of Education,college,private,Bauchi,Unknown,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Tai Solarin College of Education, Science and Technology, Omu-Ajose",college,state,Ogun,Omu-Ajose,https://www.tasce.edu.ng,accredited,,,Provost: Dr. Adeola-Kiadese Lukman,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Talent Finders College of Education, Ilala, Kwara State",college,private,Kwara,Kwara State,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Tamic COE, Lagos",college,private,Lagos,Lagos,https://NON.EDU.NG,accredited,,,Provost: NOT AVAILABLE,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"TCNN College of Education, Bukuru",college,private,Plateau,Bukuru,,accredited,,,Provost: Prof. Samuel P. Ango,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
The College of Education Iseyin,college,private,Oyo,Unknown,https://coediseyin.edukate.ng,accredited,,,Provost: Dr. Rasak Adetunji Adefabi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"The College of Education, Nsukka",college,private,Enugu,Nsukka,,accredited,,,Provost: Dr. Nwosu O.O,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
